R1_1,R1_2,R1_3,R1_4,R1_5,R1_6,R1_7,R1_8,R1_9,R1_10,R1_11,R1_12,R2_1,R2_2,R2_3,R2_4,R2_5,R2_6,R2_7,R2_8,R2_9,R2_10,R2_11,R2_12,R3_1,R3_2,R3_3,R3_4,R3_5,R3_6,R3_7,R3_8,58.736200,-2.576200,215.225400,-0.782400',R4_1,R4_2,R4_3,R4_4,R4_5,R4_6,R4_7,R4_8,R4_9,R4_10,99.399300,-2.322200'
0.0017395524653372426,-0.17498118952212638,0.001047048715197933,1.322401481089659,0.004508194319404666,11.1731843575419,0.006337834463369218,0.6786102062975027,0.0058929533242739,-0.7524454477050414,0.008533828522956425,-1.115900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0006408767604243732,-1.3852334118298935,0.00022801998503960879,-1.1544677903486493,0.0002536781363769095,-1.2379301807378065,0.00043368946611222067,0.5612302166348636,0.000418733728269028,0.9126585744273068,0.0008670176932300658,3.050900',0.011456302226417775,-2.1367521367521367,0.018472678907895224,-0.5619871866921434,0.03552940591280373,-2.031281738777168,0.07947798857106524,-8.410428931875526,0.09548453627934957,0.33296706955682087,0.05293301855831631,3.590300'
0.0022340622557192554,2.2281639928698755,0.00022995945331923129,13.10615989515072,0.0038455784884492278,4.4033465433729635,0.006393767866585082,0.7127075760815338,0.006065432674607127,-0.7896399241945673,0.008977571333537424,-1.054800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00039275039330024386,0.8775008775008776,0.0004123821025342736,15.082956259426847,0.0002868153123352784,-2.002402883460152,0.001109374816259796,0.3990422984836393,0.00037681083512020166,0.3274287024000524,0.0010827931819545153,3.407500',0.010863484027962608,-2.088118605136772,0.012189190869320903,-0.5567308762943993,0.02404776848732322,-4.967709885742672,0.06391655055159982,-11.22334455667789,0.07645669110732226,0.3200921865497263,0.057355564350075425,3.593900'
0.002361613019478112,3.850596842510589,0.0003877781479335632,-0.5254860746190226,0.004430138051961976,4.85201358563804,0.00567748909638219,0.6889424733034791,0.006044359554772475,-0.794912559618442,0.008945135903449782,-1.091900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0005893026946219293,-0.26083100759018235,9.201697105804012e-05,-1.0299721907508497,0.0003944819237337051,-0.5936479667557139,0.0006732917678904732,0.5227391531625719,0.00027992208984457774,0.5734931467568962,0.00032907488493896645,-2.496700',0.010649264348818783,-2.20799293442261,0.008723826340023345,-0.5284853609555015,0.01871684778336372,-3.2679738562091503,0.03239495934432602,2.563445270443476,0.060097237329999935,0.2968239833778569,0.07751096780194397,3.450000'
0.0019027058951346476,-0.1785108623859762,0.00013989008025032268,0.5185108368764907,0.004548206210211724,4.2283298097251585,0.00482465980117577,0.6940106877645915,0.005402111577373364,-0.8119519324455992,0.009834379219563334,-1.140000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0007245507875685923,-1.2118274357731458,0.0005917791111087177,-0.9174311926605504,0.0005842504995049645,0.485767026134266,0.0004099112943760744,0.4000480057606913,0.00037858782953704387,0.7051191651389085,0.0006245749767283364,-1.543700',0.00783303724452549,-2.1436227224008575,0.00290447922977858,-0.5254032469920664,0.014320205523589674,-1.8608113137327875,0.019934256821004328,3.0432136335970785,0.04647682433154707,-0.8921402444464269,0.07472166180975866,3.189600'
0.0011005398147791493,-0.182822041025266,0.0003477765393841629,2.914602156805596,0.006870236349870908,3.6245016310257343,0.003731579988282839,0.6556517178075008,0.005654049090715826,-0.8084074373484236,0.009916984919241032,-1.100700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0002713579978034655,1.0559662090813096,0.0007867412696698101,-1.010611419909045,0.0006678616046497059,-0.7326544069162576,0.0004940171802378702,0.4189534542712305,0.0001331272558912738,0.36743092298647856,0.0008350084995515169,-2.483900',0.005333438579854643,-2.588661661920787,0.0012928694500508292,0.426949022286739,0.010710342013351512,-1.8559762435040834,0.013035804139649963,2.2983222247759136,0.06675745680792544,-1.4015416958654519,0.04074000138516005,3.091900'
0.002263725875473345,3.3200531208499333,0.00022128863987327417,0.795924864692773,0.008969285578465104,4.357298474945534,0.0017483840997054498,0.5256794406770751,0.0058431966492773135,-0.7613826709304097,0.01151026139803635,-1.085900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0002741611730479279,0.7730364873222015,3.408742221876606e-05,-2.031694433157253,0.0002527729636464704,-0.4187078675208307,0.0008052954294733135,0.4657228017883755,0.00025300325617720734,12.391573729863694,0.0003707320125832377,-2.150900',0.0028747147564282937,-1.7439832577607255,0.0023238892796896026,0.44638871529327734,0.008002368701135536,-1.838235294117647,0.007716882996620005,2.403268445085316,0.04577392259629689,-1.4413375612568464,0.0166829325258794,3.189400'
0.0006822328553518984,-0.17508535411012868,0.0010754428539242102,0.9620935154897055,0.009769403011320784,4.068348250610252,0.0011043140580836066,-0.28838389664321146,0.00598863357347754,-0.7691716021844474,0.010735903222273994,-1.113800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0005983040831441645,-34.602076124567475,0.0006320629878578172,-0.948316737790422,0.0007372604345943828,-0.7419498441905327,0.0003447374195404409,-0.30421952480910225,0.0007078916826620691,-3.435245620061834,0.0005111979443299305,2.986300',0.0015211355702950213,-1.8331805682859763,0.0014725601665995672,-0.3982794328500876,0.005682447771201923,-2.026753141467369,0.005629255013133052,3.7878787878787876,0.02451394966305576,-1.320829480914014,0.005794071737560997,-2.589300'
0.0019848657952841174,5.941770647653001,0.0007816202926136256,1.2094823415578133,0.008778459766563197,3.33555703802535,0.00047529361976301294,-0.3911291899714475,0.006305508176667729,-0.7593014426727411,0.012284363356726854,-1.055800',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0007326521524367791,-1.2830382345393894,0.0001035059933023549,-0.693721817551162,7.041816730128458e-05,-0.6240639041437843,0.0009302956451651465,0.4621072088724584,0.0002743293511501834,0.9747538746466516,0.0002948008393333657,3.273600',0.0012790787358660201,-2.166377816291161,0.0018946071712018194,0.4183400267737617,0.005013398306975392,-1.6307893020221789,0.0047833981643231206,2.208968411751712,0.00977477930992013,-0.9442870632672333,0.0036953767880080588,-1.462000'
0.0012660602913103446,-0.17612765732602992,0.00035287457450824895,0.41018909717379715,0.009490988780702161,4.562043795620438,0.00063894472910852,-0.7371369600471768,0.00590050915493498,-0.7444353457902182,0.010809116408779164,-1.112300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0006503958862200037,-0.8006405124099278,0.0004868361216628784,-1.1416828405069073,0.00014461954271647679,-0.2592016588906169,7.09414428899251e-05,1.2461059190031152,0.0002909801027514759,0.8025038118931065,0.000497275205375903,-1.821600',0.0007405850533050905,-1.589067217543302,0.0007312709445139396,-0.30547409579667645,0.0050708807714229505,-1.7117425539198903,0.0046378747402790145,1.8298261665141813,0.00495437761374384,-0.455228296990941,0.004220857197004711,-1.309400'
0.0017539148695324116,4.163197335553705,0.0006968723185659817,0.2734706155823557,0.009206670416850417,3.4843205574912894,0.0007563526436718318,-2.152389151958674,0.005846691561879337,-0.7231703789412786,0.01135497819276438,-1.143500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0002879414552826056,-5.181347150259067,0.00047815885125587467,-0.8805917576611484,0.0009282873858925938,-0.9457159069415548,0.00011554990285430792,-0.4887824429346498,0.0007020776865810066,-2.735978112175103,0.0008125137517952492,3.052300',0.0003463185112820008,-0.2939620201070022,0.0008815825676568339,0.44688742905662066,0.006117813175444811,-1.7073587160662456,0.00476276432746672,1.3164823591363874,0.0057270849309514005,-0.3799536456552301,0.004155889061035049,-1.442000'
0.0015553783115559632,2.3685457129322596,0.0004417917890963754,0.4607445632141541,0.008767415374714949,4.156275976724855,0.0019035563190931458,0.8541898009737763,0.0061112740784198686,-0.7420599584446423,0.010790908875090915,-1.084900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00026721162161060094,0.5389673385792821,0.00033288142460733387,-0.7123521869212138,0.0009029969928394145,-0.8154611432765229,0.00036374309247320604,-2.8328611898017,0.0008323936302908708,-2.8910089621277826,0.00023707257474281894,3.208600',0.00017402288672436128,-11.123470522803116,0.0019427144033040133,-0.5681495369581274,0.00581990535669909,-1.6116035455278,0.0045682438528568655,1.6550810989738498,0.006068609268951053,0.28447883477469277,0.004074036653292963,-1.274200'
0.001682850641283894,4.033884630899556,9.840034107919827e-05,2.6624068157614484,0.00855847837101346,5.09683995922528,0.002347234910330932,0.9720062208398135,0.00550549834119335,-0.6970098278385725,0.010695095656935556,-1.138400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0003162394924685035,0.8173273395995095,0.0005636807950063744,0.6389368091495752,0.0007119230451055931,-0.8915039671926541,0.00020693967652555566,-0.3278043663541598,0.0008159200359200636,-4.171881518564873,0.00024283529635316022,3.369200',0.0008342999393380514,8.084074373484237,0.0001939281559790533,0.7882084023015685,0.00593301037980166,-1.4390559792775939,0.004177810977449012,1.2367054167697256,0.005823057093327883,0.28400215841640397,0.004436326951972768,-1.335900'
0.002612090006352603,3.579098067287044,0.00025558147123275914,1.3144058885383807,0.006675710028518633,3.734129947722181,0.0034184025599733095,0.8401243384020836,0.00646448766026273,-0.7105300554213443,0.01076967646814922,-1.048500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0006959336942213494,0.7110858280594468,0.0004443874640962703,-0.4443259575224385,0.0004485088314752734,-0.6000240009600384,0.0005962747615020209,0.47596382674916704,0.0005165973694345351,-2.2857142857142856,0.0008676379294861978,-2.708100',0.0002781771164827731,-20.964360587002098,0.0017313130295329106,-0.42482688304515914,0.007907376158628292,-1.639344262295082,0.005662001177696245,1.2265423770391266,0.00786720163637794,-0.6852131012744963,0.004777942722978225,-1.588600'
0.0011789296968853858,-0.19603614906588776,0.0006095490367266095,1.1863803535413453,0.0062232826695891195,5.80046403712297,0.005319825233101442,0.8404773911581779,0.00687079335676732,-0.7558578987150416,0.010277270480287681,-1.061100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0002396661297426362,0.4932912391475927,0.00023166889196220842,-1.8975332068311195,0.0002081941728782786,-1.0606703436571914,0.0008044640029308233,0.41625041625041626,0.00032705749252084926,0.4500855162480871,0.0005690938233686428,-2.516800',0.0020272556411935912,-1.567152483936687,0.0012359315457066641,-0.4091987887715852,0.011296205717461563,-1.9884668920262476,0.007462976175194858,1.9116803670426303,0.03953491130342649,-1.21921482565228,0.014901419658250844,3.323700'
0.0009835379354515856,-0.21318779713049227,0.0010379243008593806,3.9277297721916735,0.004271009201035122,4.100041000410004,0.005934446912514977,0.8090614886731392,0.005991952807379689,-0.767518612326349,0.011173109454014833,-1.082500',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0004985693552351527,1.8122508155128672,0.0005344774000239981,9.090909090909092,0.00032065373344035896,-1.475143826523086,0.0008231721647295917,0.4811624885723909,0.0002796187331465051,0.3817668168282813,0.0007825437036963999,-2.498300',0.007590230765785972,-2.1630975556997623,0.0031172128127421686,-0.4525296406914653,0.012822370420330126,-2.675227394328518,0.016855419270126636,-28.409090909090907,0.06098193105382876,-1.0541851149061776,0.06467092201333514,3.124500'
0.0018827353357980848,2.3596035865974514,0.00039243618497087143,3.512469265893923,0.005121798939685183,6.734006734006734,0.006476683937823834,0.7329766180458843,0.006601209077454626,-0.75125835774923,0.009939004330424188,-1.064300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0003762404600939239,-1.9409937888198758,0.00017848373568743386,-0.5133206714234383,0.0006740824272036479,0.60779189205616,0.0009357567436713367,0.46466242274987224,5.608356873939275e-06,0.4954173891503592,0.000261864676034247,3.008700',0.009748317927741569,-2.1199915200339197,0.009404108655071401,-0.5510552708436657,0.017483342745199512,-3.234152652005175,0.031816330686214624,3.032140691328078,0.05204484183572566,0.2927314774157665,0.07354888058603748,3.410200'
0.0019610696301305013,-0.18316695668101474,0.0011105828438717094,2.781641168289291,0.004978059204058114,7.71604938271605,0.004413715178545813,0.8093234056328908,0.005805757918473225,-0.7461016190405133,0.010280609228902905,-1.064300',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00033138038720538997,8.688097306689835,0.000472782748195341,2.3612750885478158,0.00024510366218205397,-0.899199712256092,0.00024405535458546211,0.8987148377819718,0.00043588454377381427,0.9350163627863488,0.0019865538118689838,2.988300',0.011846460396098251,-2.1519259737465033,0.025243728195729773,-0.5470160275696078,0.019995720915724036,3.9840637450199203,0.06949125452561795,-277.77777777777777,0.08470628097073397,0.31602566128369625,0.06564910553093714,3.585800'
0.002545338848234171,2.4408103490358797,4.812787290914953e-05,0.4744958481613286,0.007074672460351767,4.206983592763988,0.004468592719500626,0.7401924500370096,0.007209862515131699,-0.7810059356451109,0.009929214628910497,-1.071000',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0008146642165911907,-1.4269406392694064,0.0008107006650745046,1.1894849530153444,0.0004052512127953045,-1.4222727919214906,0.00047029247112545313,0.42789901583226353,0.00027974158703053103,2.658867322520606,0.0014915864827063227,3.184700',0.01074814621348183,-2.256317689530686,0.027186028556204396,-0.5430650591940914,0.03352352345640936,-2.2456770716370986,0.09144529285355037,-18.41620626151013,0.13789489650988018,0.3408781019907281,0.06610128038180099,3.590500'
0.0027860515770584252,6.361323155216285,0.0007951271428179545,0.32666928002090684,0.007823728272528621,3.6403349108117946,0.002853194850668061,0.6835737234260715,0.0071737298014670275,-0.8077544426494346,0.0099642284199723,-1.065900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0003243604528188691,0.6420133538777606,0.0007060749203388623,0.6110975311659741,0.00043724215283694515,1.5837820715869497,0.0007960336508897308,0.3944928794035268,0.0003427215269697166,2.464875523786049,0.0002010604774032251,1.105800',0.010756238887460698,-1.923076923076923,0.025816911626129813,-0.5394907207596029,0.041796933776938126,-1.600768368817032,0.08999118086427531,14.204545454545453,0.13672596015805522,0.34020548411240387,0.07030321777827771,3.534100'
0.0033463439184884163,2.1079258010118043,0.00014768347685656665,-4.448398576512456,0.005514430160844899,5.136106831022085,0.0050437927303815374,0.7166403898523721,0.006441979027493079,-0.7307270734380709,0.009614755958264267,-1.100900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0005627778399021982,-1.6347882949158083,0.0003818278649728375,12.547051442910917,0.0005790993545706053,-1.035947373873407,0.00048080457452857954,-0.30627871362940273,0.00020522304974996647,1.6909029421711192,0.0009071959417133865,3.187600',0.011506063119961062,-1.8939393939393938,0.02494008145430603,-0.5345592558935158,0.04039490054775485,-1.6134236850596966,0.0911759878918288,18.90359168241966,0.13640889931659142,0.34070389424551123,0.07005253940455342,3.523500'
0.0021776742656610167,2.653927813163482,0.0009192869716076379,1.0361620557455187,0.0050217113691043225,4.7664442326024785,0.005848770676135436,0.7279609812914029,0.005752257185719677,-0.7603406326034063,0.010530250777922277,-1.078900',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00044832179031747775,2.09819555182543,0.0008411009708912618,1.7146776406035664,0.00040974100230270347,-1.03777501037775,0.001310478415044502,0.4498627918484862,9.400702490055256e-05,6.510416666666667,0.0008299102991453169,3.092900',0.011156991138001938,-1.9316206297083252,0.023275733651124682,-0.5396945328943817,0.03776691769077958,-1.889287738522577,0.08986663790934254,101.010101010101,0.14597474636887817,0.3443644753607218,0.06809669731018045,3.548400'
0.001989890559998981,2.4218939210462582,0.00022942943698062049,0.3166661388897685,0.004133914010454668,6.518904823989569,0.005810197128368172,0.7351319561861354,0.005903051818759781,-0.7628346937218705,0.00999420336205001,-1.060700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0001942894295436973,-0.541623788116774,0.0003174152545708431,-2.768549280177187,0.0005059214565033522,0.6523157208088716,0.0008631653343134289,0.4284123040013709,0.00020659969076571486,1.4204545454545456,0.00021863993324135734,-0.282500',0.011741444009750095,-2.075980900975711,0.022301218092532212,-0.5309546564723373,0.029314423575832013,-4.177109440267335,0.08594978813377224,-12.062726176115802,0.13510957386440403,0.3425244048638465,0.061601769202811504,3.614700'
0.0023415776379335576,-0.1748771488029659,0.0004767318619735402,0.3531198135527384,0.0038637607064809175,14.084507042253522,0.006274033469458946,0.7679901697258275,0.005728800858861825,-0.7416747014759326,0.011066684520917693,-1.062100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00042822308744221236,0.47998464049150424,0.00028281773915442754,1.0126582278481011,0.0006192336958244824,-1.1122233344455565,0.0004790820557851769,0.5124788602470148,0.0005648262049536275,-2.0538098172109263,0.00026738645674762024,3.455600',0.012004729863566245,-2.2075055187637966,0.01794810127036661,-0.536711034778875,0.024231850344092275,-22.42152466367713,0.08293799555452344,-6.657789613848203,0.11760278483394487,0.3383178834833209,0.0585641247884371,3.644400'
0.001842540878611933,9.9304865938431,0.00019990452160239226,0.95047999239616,0.0036495804259863264,9.460737937559129,0.0050509540241960894,0.7685804319422028,0.005844815473330691,-0.7687576875768758,0.010393821912255356,-1.092400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0002898780274426369,0.9298000929800094,0.00055795557044429,0.49324257669922067,0.00012490373825022727,-1.1319900384876613,0.001110413894564646,0.47757772577486984,0.00045123838991825135,3.2226877215597804,0.0002996995511999221,3.501800',0.011517552750391596,-2.085070892410342,0.01378764544242486,-0.544010445000544,0.020099815684690173,30.3030303030303,0.058223824024314266,57.80346820809249,0.09664076694112644,0.3267119707266074,0.06922762736152743,3.532500'
0.0019190719675016678,-0.17912800487228173,0.00028166257758325283,9.551098376313275,0.005379383727041462,4.508566275924256,0.0048476434151066145,0.7185972980741593,0.006247243403848052,-0.751653638003608,0.010739800411549153,-1.058700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0006056859617620761,-1.8005041411595246,0.00020798286919980233,-0.2769546071398898,0.0002187877839665792,-0.6384880602732729,0.0010908675189396418,0.41198038973344875,0.0003198255952649949,22.271714922048996,0.0003682164812445069,0.003800',0.01024567069184916,-2.039151712887439,0.008737149836877412,-0.5302226935312832,0.017163757695799857,-5.537098560354374,0.03671287593984963,6.297229219143577,0.045456611664166556,-0.36911265318175107,0.08326949338840223,3.291900'
0.0014308601916522758,-0.18400956849756187,0.0007241745767652208,0.5556790397866193,0.0052411505793043735,7.8431372549019605,0.004356911193950516,0.7184940364994971,0.006076031816533004,-0.740521327014218,0.010613818342376307,-1.102100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0003466975292184543,-5.260389268805892,0.0006038762940087681,0.6881365262868153,0.0003671043112950581,0.6676458806249166,0.0008272340676166236,0.4231550440081246,0.00034468314019990174,0.4343859953955085,0.0008725669996207825,-0.515300',0.008827262824688795,-2.268602540834846,0.003791091163231875,-0.48185804462005494,0.015185613756951216,-2.5106703489831785,0.022989562738516715,4.633920296570899,0.055396444656181966,-1.0331645831180907,0.07057959967251065,3.123300'
0.000902245490531926,-0.1862266751089426,0.0010346929440045907,1.102049812651532,0.004355544869952141,4.020908725371934,0.005042170190387304,0.7369196757553427,0.005480458056684377,-0.7455453664355476,0.01172129571891395,-1.008700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00034955337914300275,1.0808473843493298,0.0006054591466138092,-1.11781801922647,0.0009656612780836027,-0.8198737394441256,0.001073263430255103,0.4198505332101772,0.00017730874335300552,0.32504469364537625,0.0004782961636629986,2.779600',0.006265699493292883,-1.7752529735487306,0.0015628479778700727,-0.33360021350413666,0.012553887562361437,-2.0458265139116203,0.01555072100917959,3.156565656565656,0.0677336981921876,-1.37797988149373,0.040656852102569106,3.074600'
0.0023363454277369527,3.684598378776714,0.000704784216216521,0.6287331027978623,0.0042264122873639145,5.333333333333333,0.00595223568948615,0.7487271638215035,0.0061284949274447486,-0.7675775253300584,0.011173970905214556,-1.041400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00038443671026127703,-1.0362694300518136,0.00021125993035224868,1.4168319637291018,0.0006408827159635361,-0.6191183754333829,0.000420719935111523,0.46646142364026494,0.0003767030556795746,0.43463143254520165,5.2784746112048475e-05,-0.579700',0.003861029203666588,-1.9538882375928095,0.0022492729787414465,0.4196038939241356,0.010268194984808207,-2.1753317380900588,0.010164419652295533,2.6730820636193533,0.050132600728928015,-1.40964195094446,0.01914326243307037,3.193700'
0.002776539132820192,-0.1745871015049408,0.0018230729571920591,1.2776287210936503,0.005173905305115543,4.616805170821792,0.00540130625190396,0.7420048972323218,0.005883259655311583,-0.777121541809139,0.009784161399526446,-1.044100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.000565453760810345,-1.595150741745095,0.00018505779688100628,0.4704111393357795,0.0001285682891174773,2.513826043237808,0.0007249856742830761,0.4323015735777278,0.00034661089928371126,-6.666666666666667,0.0006762346201424461,-2.462600',0.0035204685321160024,-2.011263073209976,0.0017172850753330031,0.4880191303499097,0.008520979503635902,-2.046245140167792,0.005854088026750841,1.498800959232614,0.030986709800166705,-1.3435442697836895,0.005807015455371634,-2.509700'
0.002051011948785411,2.204099625303064,0.0008134067655270403,0.7531821947729155,0.0054202569093369886,4.44642063139173,0.00413028573316702,0.762369444232675,0.005992462680440542,-0.7691716021844474,0.010706408856341406,-1.025600',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0005433960131577911,1.9249278152069298,0.0003401480984411727,7.49063670411985,0.0002402168273953455,-0.9347541596560104,0.00025655332764930886,-2.722570106180234,0.0006193220170401498,55.24861878453038,0.0003666532129381066,1.458500',0.0014494656834651042,-1.196029183112068,0.0017093213566883607,0.43871194173905415,0.007378913868152091,-2.23613595706619,0.006005140400182556,1.1164452383610584,0.015425933153261273,-1.0479983232026828,0.004855431941653245,-1.293700'
0.0020379511336001284,-0.17613386173491852,0.0012360232041108154,0.9761811792268645,0.006557243754389256,4.221190375685944,0.002240287903879103,0.7518796992481203,0.006233834886908885,-0.735456350665588,0.01159775281941371,-1.027100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00033488069423179056,0.727749072119933,0.00033891593400384916,-0.5732630130703967,0.0007127104206245853,-1.643115346697338,0.0005899443629370758,0.4854368932038835,0.0005903532733022768,0.35616340777148553,0.00034472932646163686,-1.618700',0.0012888780393999705,-3.189792663476874,0.002105276897596595,0.46302727230633883,0.008220587969333918,-1.9054878048780486,0.00627212492065762,0.998801438274071,0.00899917477567307,-0.7557436517533254,0.005345249676612394,-1.196400'
0.0007581760951929512,4.559963520291838,0.0005033101956603286,0.8137358613394091,0.007118461159540374,3.663003663003663,0.0023362968480084706,0.6724949562878278,0.00619782592662146,-0.7647598654022636,0.011105287005037358,-1.043200',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00015329949492262109,0.4261303106489965,0.0002277244549580271,-0.9989012086704624,0.00014342182737364485,-0.30598818885591017,0.0005776411848922569,0.46596151157914356,0.0001810772368113436,-15.625,0.0003843734658694044,2.757600',0.0004000764306013021,-0.8924587237840249,0.0007205674670561958,0.43410314290675467,0.008500206555019287,-1.6600265604249667,0.006406884581896323,0.9320533134495294,0.00679132828873468,-0.6288121738036848,0.005970306085652399,-0.969800'
0.0019075800363355848,-0.17775881683731512,0.0015541710999397293,1.3636983499249966,0.007153198624296841,5.032712632108707,0.002705422749358815,0.6872379905161157,0.006338115652863941,-0.7390983000739099,0.010749474888151714,-0.995400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00039491833306077386,1.595405232929164,0.0001683218200086302,-0.45075501464953793,0.0007963740135514189,-1.1030222810500772,0.0003582796400536431,-0.30328763799587527,0.000313192497974819,-0.4916420845624386,0.0007898429357830049,-0.395100',0.0010124941781584757,-3.2733224222585924,0.0015260074395914696,0.45886293764052677,0.008154930634160026,-1.6592002654720424,0.006418497596593575,0.9522902580706599,0.006211207129471991,-0.5255689283649551,0.006031424930171178,-0.980600'
0.0023241949860141565,5.43773790103317,0.0007483203388753689,1.1448196908986834,0.007011250954406536,3.0883261272390365,0.0015867769434328302,0.7381708127260648,0.0062360312899106,-0.7301401869158879,0.011119895828815876,-1.055400',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.000402530597155751,-2.1003990758244067,0.0005477644582154863,-1.604363869725654,0.0006139136782116203,-0.637389253617184,0.0012805518871301077,0.4009623095429029,0.00011236979767728033,0.33988172116103593,0.000609100979745017,-2.529700',0.0008049374865424514,-2.212878955521133,0.002443297180679383,0.4911591355599214,0.012655552560408116,-1.5467904098994587,0.008290279150279549,1.0232272587741738,0.009710962900237336,-0.7054176072234764,0.006183301499636113,-1.478500'
0.0023047374569849562,4.258943781942079,0.0008792612517303861,1.1667250029168126,0.008305965178071587,3.6832412523020257,0.0013742134345853792,0.5590027391134217,0.005645373447098899,-0.7368110816386678,0.011164028606706901,-1.057700',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.0005102037432322111,1.7397355601948505,0.0002864914469697456,0.553250345781466,0.00035603386252307815,0.6174745291756715,0.00028305044140018037,0.8301510874979247,0.0005025799944012589,3.228931223764934,0.0007338766026122044,-0.731600',0.002758467737375114,-3.131850923896023,0.0012083730585976348,-0.3057169061449098,0.015311262658586402,-1.6784155756965424,0.010287219158916961,0.9760858955588092,0.03811178950096423,-1.12943302462164,0.015222159811366993,3.378000'
0.001756684139232677,-0.1737981855469429,0.000773121951483505,0.5457323728443572,0.006703832715239957,3.7593984962406015,0.0021204149736920113,0.6911327666044647,0.0061811191534339215,-0.7322252324815114,0.011091085539997228,-1.025100',1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.000000',0.00037990084436001866,-1.2703252032520325,0.00036943986082461563,0.4079967360261118,0.00019306078530408947,-1.1586142973004288,0.00022078108594930404,-0.3345376689415228,0.0005676363712323703,0.5484260173302622,0.0010429497120937321,2.979900',0.0065247362538487785,-2.229654403567447,0.0017627270656869662,-0.2742054895939017,0.017467340440211913,-2.139495079161318,0.018668872082755375,5.405405405405405,0.057671457242381596,-0.9863878477017163,0.06325470773162292,3.146200'
